joinkey,length,sex,gear,month,quarter
23g035pw,67,9,61,3,1
23g035pw,73,9,61,3,1
23g035pw,55,9,61,3,1
23g035pw,79,9,61,3,1
23g035pw,67,9,61,3,1
23g035pw,74,9,61,3,1
23g035pw,78,9,61,3,1
23g036pw,66,2,61,3,1
23g036pw,72,1,61,3,1
23g036pw,78,1,61,3,1
23g036pw,74,2,61,3,1
23g036pw,67,2,61,3,1
23g036pw,55,1,61,3,1
23g036pw,56,1,61,3,1
23g036pw,74,2,61,3,1
23g036pw,74,2,61,3,1
23g036pw,84,2,61,3,1
23g036pw,73,2,61,3,1
23g036pw,73,1,61,3,1
23g036pw,65,1,61,3,1
23g036pw,69,2,61,3,1
23g036pw,75,2,61,3,1
23g036pw,72,1,61,3,1
23g036pw,66,2,61,3,1
23g036pw,83,2,61,3,1
23g036pw,63,1,61,3,1
23g036pw,57,2,61,3,1
23g036pw,59,1,61,3,1
23g036pw,65,2,61,3,1
23g036pw,74,2,61,3,1
23g036pw,88,2,61,3,1
23g036pw,69,1,61,3,1
23g036pw,70,9,61,3,1
23g036pw,72,9,61,3,1
23g036pw,54,9,61,3,1
23g036pw,73,9,61,3,1
23g036pw,68,9,61,3,1
23g036pw,63,9,61,3,1
23g036pw,73,9,61,3,1
23g036pw,55,9,61,3,1
23g036pw,63,9,61,3,1
23g036pw,69,9,61,3,1
23g036pw,71,9,61,3,1
23g036pw,69,9,61,3,1
23g036pw,74,9,61,3,1
23g036pw,67,9,61,3,1
23g036pw,58,9,61,3,1
23g036pw,62,9,61,3,1
23g036pw,74,9,61,3,1
23g036pw,74,9,61,3,1
23g036pw,71,9,61,3,1
23g036pw,63,9,61,3,1
23g036pw,75,9,61,3,1
23g036pw,77,9,61,3,1
23g036pw,59,9,61,3,1
23g036pw,68,9,61,3,1
23g036pw,69,9,61,3,1
23g037pw,64,2,61,3,1
23g037pw,82,2,61,3,1
23g037pw,59,2,61,3,1
23g037pw,71,1,61,3,1
23g037pw,73,2,61,3,1
23g037pw,61,2,61,3,1
23g037pw,78,2,61,3,1
23g037pw,57,1,61,3,1
23g037pw,59,1,61,3,1
23g037pw,60,1,61,3,1
23g037pw,72,1,61,3,1
23g037pw,52,1,61,3,1
23g037pw,67,1,61,3,1
23g037pw,72,2,61,3,1
23g037pw,58,2,61,3,1
23g037pw,56,2,61,3,1
23g037pw,71,1,61,3,1
23g037pw,61,2,61,3,1
23g037pw,52,1,61,3,1
23g037pw,75,2,61,3,1
23g037pw,79,1,61,3,1
23g037pw,79,2,61,3,1
23g037pw,62,1,61,3,1
23g037pw,80,2,61,3,1
23g037pw,67,1,61,3,1
23g037pw,68,9,61,3,1
23g037pw,56,9,61,3,1
23g037pw,56,9,61,3,1
23g037pw,61,9,61,3,1
23g037pw,60,9,61,3,1
23g037pw,56,9,61,3,1
23g037pw,78,9,61,3,1
23g037pw,58,9,61,3,1
23g037pw,81,9,61,3,1
23g037pw,69,9,61,3,1
23g037pw,67,9,61,3,1
23g037pw,69,9,61,3,1
23g037pw,62,9,61,3,1
23g037pw,65,9,61,3,1
23g037pw,68,9,61,3,1
23g037pw,71,9,61,3,1
23g037pw,85,9,61,3,1
23g037pw,74,9,61,3,1
23g037pw,76,9,61,3,1
23g037pw,59,9,61,3,1
23g037pw,60,9,61,3,1
23g037pw,51,9,61,3,1
23g037pw,79,9,61,3,1
23g037pw,56,9,61,3,1
23g037pw,53,9,61,3,1
23g038pw,60,2,61,3,1
23g038pw,59,1,61,3,1
23g038pw,63,1,61,3,1
23g038pw,78,2,61,3,1
23g038pw,77,1,61,3,1
23g038pw,74,1,61,3,1
23g038pw,79,1,61,3,1
23g038pw,77,2,61,3,1
23g038pw,63,1,61,3,1
23g038pw,67,2,61,3,1
23g038pw,77,2,61,3,1
23g038pw,67,2,61,3,1
23g038pw,65,1,61,3,1
23g038pw,81,2,61,3,1
23g038pw,74,2,61,3,1
23g038pw,60,1,61,3,1
23g038pw,56,1,61,3,1
23g038pw,74,2,61,3,1
23g038pw,58,1,61,3,1
23g038pw,52,1,61,3,1
23g038pw,61,1,61,3,1
23g038pw,67,1,61,3,1
23g038pw,71,2,61,3,1
23g038pw,71,2,61,3,1
23g038pw,72,2,61,3,1
23g038pw,79,9,61,3,1
23g038pw,82,9,61,3,1
23g038pw,71,9,61,3,1
23g038pw,63,9,61,3,1
23g038pw,68,9,61,3,1
23g038pw,68,9,61,3,1
23g038pw,69,9,61,3,1
23g038pw,72,9,61,3,1
23g038pw,53,9,61,3,1
23g038pw,72,9,61,3,1
23g038pw,69,9,61,3,1
23g038pw,55,9,61,3,1
23g038pw,57,9,61,3,1
23g038pw,52,9,61,3,1
23g038pw,61,9,61,3,1
23g038pw,68,9,61,3,1
23g038pw,65,9,61,3,1
23g038pw,74,9,61,3,1
23g038pw,71,9,61,3,1
23g038pw,51,9,61,3,1
23g038pw,65,9,61,3,1
23g038pw,58,9,61,3,1
23g038pw,75,9,61,3,1
23g038pw,63,9,61,3,1
23g038pw,64,9,61,3,1
23g039pw,80,2,61,3,1
23g039pw,65,2,61,3,1
23g039pw,75,1,61,3,1
23g039pw,68,2,61,3,1
23g039pw,66,2,61,3,1
23g039pw,75,1,61,3,1
23g039pw,71,2,61,3,1
23g039pw,81,2,61,3,1
23g039pw,83,2,61,3,1
23g039pw,54,1,61,3,1
23g039pw,69,2,61,3,1
23g039pw,62,2,61,3,1
23g039pw,62,1,61,3,1
23g039pw,51,1,61,3,1
23g039pw,75,2,61,3,1
23g039pw,65,1,61,3,1
23g039pw,52,1,61,3,1
23g039pw,67,2,61,3,1
23g039pw,71,2,61,3,1
23g039pw,61,1,61,3,1
23g039pw,83,2,61,3,1
23g039pw,69,2,61,3,1
23g039pw,64,1,61,3,1
23g039pw,61,1,61,3,1
23g039pw,80,2,61,3,1
23g039pw,79,9,61,3,1
23g039pw,66,9,61,3,1
23g039pw,81,9,61,3,1
23g039pw,67,9,61,3,1
23g039pw,74,9,61,3,1
23g039pw,57,9,61,3,1
23g039pw,81,9,61,3,1
23g039pw,51,9,61,3,1
23g039pw,78,9,61,3,1
23g039pw,67,9,61,3,1
23g039pw,71,9,61,3,1
23g039pw,74,9,61,3,1
23g039pw,74,9,61,3,1
23g039pw,66,9,61,3,1
23g039pw,65,9,61,3,1
23g039pw,66,9,61,3,1
23g039pw,73,9,61,3,1
23g039pw,81,9,61,3,1
23g039pw,70,9,61,3,1
23g039pw,69,9,61,3,1
23g039pw,66,9,61,3,1
23g039pw,52,9,61,3,1
23g039pw,79,9,61,3,1
23g039pw,61,9,61,3,1
23g039pw,71,9,61,3,1
23g040pw,69,1,61,3,1
23g040pw,91,2,61,3,1
23g040pw,68,2,61,3,1
23g040pw,63,1,61,3,1
23g040pw,52,2,61,3,1
23g040pw,76,2,61,3,1
23g040pw,68,1,61,3,1
23g040pw,66,2,61,3,1
23g040pw,67,2,61,3,1
23g040pw,62,2,61,3,1
23g040pw,69,2,61,3,1
23g040pw,80,2,61,3,1
23g040pw,74,1,61,3,1
23g040pw,73,1,61,3,1
23g040pw,85,2,61,3,1
23g040pw,67,1,61,3,1
23g040pw,71,2,61,3,1
23g040pw,57,2,61,3,1
23g040pw,66,2,61,3,1
23g040pw,65,1,61,3,1
23g040pw,58,1,61,3,1
23g040pw,76,2,61,3,1
23g040pw,58,2,61,3,1
23g040pw,47,1,61,3,1
23g040pw,68,1,61,3,1
23g040pw,64,9,61,3,1
23g040pw,57,9,61,3,1
23g040pw,75,9,61,3,1
23g040pw,67,9,61,3,1
23g040pw,61,9,61,3,1
23g040pw,74,9,61,3,1
23g040pw,71,9,61,3,1
23g040pw,69,9,61,3,1
23g040pw,65,9,61,3,1
23g040pw,67,9,61,3,1
23g040pw,69,9,61,3,1
23g040pw,78,9,61,3,1
23g040pw,67,9,61,3,1
23g040pw,66,9,61,3,1
23g040pw,54,9,61,3,1
23g040pw,69,9,61,3,1
23g040pw,54,9,61,3,1
23g040pw,51,9,61,3,1
23g040pw,53,9,61,3,1
23g040pw,72,9,61,3,1
23g040pw,72,9,61,3,1
23g040pw,59,9,61,3,1
23g040pw,63,9,61,3,1
23g040pw,54,9,61,3,1
23g040pw,50,9,61,3,1
23g041pw,83,2,61,3,1
23g041pw,72,1,61,3,1
23g041pw,74,2,61,3,1
23g041pw,81,1,61,3,1
23g041pw,60,1,61,3,1
23g041pw,82,2,61,3,1
23g041pw,74,2,61,3,1
23g041pw,50,1,61,3,1
23g041pw,73,1,61,3,1
23g041pw,66,1,61,3,1
23g041pw,87,2,61,3,1
23g041pw,72,1,61,3,1
23g041pw,77,1,61,3,1
23g041pw,70,1,61,3,1
23g041pw,84,2,61,3,1
23g041pw,78,1,61,3,1
23g041pw,65,1,61,3,1
23g041pw,76,1,61,3,1
23g041pw,66,1,61,3,1
23g041pw,75,2,61,3,1
23g041pw,69,1,61,3,1
23g041pw,67,1,61,3,1
23g041pw,60,1,61,3,1
23g041pw,85,2,61,3,1
23g041pw,68,1,61,3,1
23g041pw,71,9,61,3,1
23g041pw,79,9,61,3,1
23g041pw,78,9,61,3,1
23g041pw,64,9,61,3,1
23g041pw,77,9,61,3,1
23g041pw,66,9,61,3,1
23g041pw,67,9,61,3,1
23g041pw,71,9,61,3,1
23g041pw,83,9,61,3,1
23g041pw,66,9,61,3,1
23g041pw,64,9,61,3,1
23g041pw,62,9,61,3,1
23g041pw,53,9,61,3,1
23g041pw,68,9,61,3,1
23g041pw,65,9,61,3,1
23g041pw,67,9,61,3,1
23g041pw,61,9,61,3,1
23g041pw,66,9,61,3,1
23g041pw,63,9,61,3,1
23g041pw,72,9,61,3,1
23g041pw,65,9,61,3,1
23g041pw,69,9,61,3,1
23g041pw,75,9,61,3,1
23g041pw,74,9,61,3,1
23g041pw,68,9,61,3,1
23g042pw,70,2,61,3,1
23g042pw,65,1,61,3,1
23g042pw,68,1,61,3,1
23g042pw,68,2,61,3,1
23g042pw,72,2,61,3,1
23g042pw,62,1,61,3,1
23g042pw,72,1,61,3,1
23g042pw,72,2,61,3,1
23g042pw,74,2,61,3,1
23g042pw,65,2,61,3,1
23g042pw,77,1,61,3,1
23g042pw,75,2,61,3,1
23g042pw,76,2,61,3,1
23g042pw,76,2,61,3,1
23g042pw,58,2,61,3,1
23g042pw,80,2,61,3,1
23g042pw,77,2,61,3,1
23g042pw,75,2,61,3,1
23g042pw,61,2,61,3,1
23g042pw,72,2,61,3,1
23g042pw,82,1,61,3,1
23g042pw,78,2,61,3,1
23g042pw,62,1,61,3,1
23g042pw,63,1,61,3,1
23g042pw,67,2,61,3,1
23g042pw,76,9,61,3,1
23g042pw,67,9,61,3,1
23g042pw,72,9,61,3,1
23g042pw,59,9,61,3,1
23g042pw,63,9,61,3,1
23g042pw,74,9,61,3,1
23g042pw,71,9,61,3,1
23g042pw,79,9,61,3,1
23g042pw,67,9,61,3,1
23g042pw,77,9,61,3,1
23g042pw,74,9,61,3,1
23g042pw,81,9,61,3,1
23g042pw,66,9,61,3,1
23g042pw,73,9,61,3,1
23g042pw,61,9,61,3,1
23g042pw,74,9,61,3,1
23g042pw,72,9,61,3,1
23g042pw,68,9,61,3,1
23g042pw,69,9,61,3,1
23g042pw,68,9,61,3,1
23g042pw,81,9,61,3,1
23g042pw,69,9,61,3,1
23g042pw,72,9,61,3,1
23g042pw,68,9,61,3,1
23g042pw,66,9,61,3,1
23g043pw,75,1,61,3,1
23g043pw,54,1,61,3,1
23g043pw,65,1,61,3,1
23g043pw,55,2,61,3,1
23g043pw,66,2,61,3,1
23g043pw,48,1,61,3,1
23g043pw,59,2,61,3,1
23g043pw,74,1,61,3,1
23g043pw,34,2,61,3,1
23g043pw,70,2,61,3,1
23g043pw,61,2,61,3,1
23g043pw,71,1,61,3,1
23g043pw,52,1,61,3,1
23g043pw,55,1,61,3,1
23g043pw,67,1,61,3,1
23g043pw,78,1,61,3,1
23g043pw,67,2,61,3,1
23g043pw,53,1,61,3,1
23g043pw,54,2,61,3,1
23g043pw,84,2,61,3,1
23g043pw,65,1,61,3,1
23g043pw,45,1,61,3,1
23g043pw,54,1,61,3,1
23g043pw,70,1,61,3,1
23g043pw,67,1,61,3,1
23g043pw,60,2,61,3,1
23g043pw,65,2,61,3,1
23g043pw,62,2,61,3,1
23g043pw,72,2,61,3,1
23g043pw,50,2,61,3,1
23g043pw,55,2,61,3,1
23g043pw,61,1,61,3,1
23g043pw,51,1,61,3,1
23g043pw,50,1,61,3,1
23g043pw,67,2,61,3,1
23g043pw,68,1,61,3,1
23g043pw,57,1,61,3,1
23g043pw,81,2,61,3,1
23g043pw,50,2,61,3,1
23g043pw,62,1,61,3,1
23g043pw,55,1,61,3,1
23g043pw,53,1,61,3,1
23g043pw,76,2,61,3,1
23g043pw,78,2,61,3,1
23g043pw,59,2,61,3,1
23g043pw,62,2,61,3,1
23g043pw,42,1,61,3,1
23g043pw,53,1,61,3,1
23g043pw,72,1,61,3,1
23g043pw,64,2,61,3,1
23g044pw,76,2,61,3,1
23g044pw,51,1,61,3,1
23g044pw,75,2,61,3,1
23g044pw,67,1,61,3,1
23g044pw,72,2,61,3,1
23g044pw,72,2,61,3,1
23g044pw,81,2,61,3,1
23g044pw,64,2,61,3,1
23g044pw,70,1,61,3,1
23g044pw,73,2,61,3,1
23g044pw,80,2,61,3,1
23g044pw,72,1,61,3,1
23g044pw,67,1,61,3,1
23g044pw,63,2,61,3,1
23g044pw,74,2,61,3,1
23g044pw,70,2,61,3,1
23g044pw,73,2,61,3,1
23g044pw,59,2,61,3,1
23g044pw,77,2,61,3,1
23g044pw,65,1,61,3,1
23g044pw,71,2,61,3,1
23g044pw,73,2,61,3,1
23g044pw,62,2,61,3,1
23g044pw,74,2,61,3,1
23g044pw,65,1,61,3,1
23g044pw,67,9,61,3,1
23g044pw,69,9,61,3,1
23g044pw,66,9,61,3,1
23g044pw,64,9,61,3,1
23g044pw,57,9,61,3,1
23g044pw,68,9,61,3,1
23g044pw,65,9,61,3,1
23g044pw,66,9,61,3,1
23g044pw,60,9,61,3,1
23g044pw,79,9,61,3,1
23g044pw,69,9,61,3,1
23g044pw,77,9,61,3,1
23g044pw,62,9,61,3,1
23g044pw,68,9,61,3,1
23g044pw,67,9,61,3,1
23g044pw,61,9,61,3,1
23g044pw,63,9,61,3,1
23g044pw,72,9,61,3,1
23g044pw,66,9,61,3,1
23g044pw,64,9,61,3,1
23g044pw,65,9,61,3,1
23g044pw,66,9,61,3,1
23g044pw,84,9,61,3,1
23g044pw,65,9,61,3,1
23g044pw,66,9,61,3,1
23g045pw,72,2,61,3,1
23g045pw,88,2,61,3,1
23g045pw,80,2,61,3,1
23g045pw,74,1,61,3,1
23g045pw,66,1,61,3,1
23g045pw,75,2,61,3,1
23g045pw,80,2,61,3,1
23g045pw,78,1,61,3,1
23g045pw,61,1,61,3,1
23g045pw,57,1,61,3,1
23g045pw,70,2,61,3,1
23g045pw,71,1,61,3,1
23g045pw,74,2,61,3,1
23g045pw,82,2,61,3,1
23g045pw,67,1,61,3,1
23g045pw,80,2,61,3,1
23g045pw,80,2,61,3,1
23g045pw,71,1,61,3,1
23g045pw,69,1,61,3,1
23g045pw,64,1,61,3,1
23g045pw,92,2,61,3,1
23g045pw,60,2,61,3,1
23g045pw,63,1,61,3,1
23g045pw,72,2,61,3,1
23g045pw,65,2,61,3,1
23g045pw,76,9,61,3,1
23g045pw,71,9,61,3,1
23g045pw,68,9,61,3,1
23g045pw,62,9,61,3,1
23g045pw,72,9,61,3,1
23g045pw,66,9,61,3,1
23g045pw,72,9,61,3,1
23g045pw,72,9,61,3,1
23g045pw,70,9,61,3,1
23g045pw,80,9,61,3,1
23g045pw,77,9,61,3,1
23g045pw,65,9,61,3,1
23g045pw,80,9,61,3,1
23g045pw,81,9,61,3,1
23g045pw,66,9,61,3,1
23g045pw,71,9,61,3,1
23g045pw,68,9,61,3,1
23g045pw,64,9,61,3,1
23g045pw,67,9,61,3,1
23g045pw,88,9,61,3,1
23g045pw,63,9,61,3,1
23g045pw,74,9,61,3,1
23g045pw,74,9,61,3,1
23g045pw,64,9,61,3,1
23g045pw,70,9,61,3,1
23g046pw,80,2,61,3,1
23g046pw,85,2,61,3,1
23g046pw,62,2,61,3,1
23g046pw,64,1,61,3,1
23g046pw,73,2,61,3,1
23g046pw,73,1,61,3,1
23g046pw,77,2,61,3,1
23g046pw,83,2,61,3,1
23g046pw,74,2,61,3,1
23g046pw,70,1,61,3,1
23g046pw,80,1,61,3,1
23g046pw,69,2,61,3,1
23g046pw,76,1,61,3,1
23g046pw,68,2,61,3,1
23g046pw,70,1,61,3,1
23g046pw,67,1,61,3,1
23g046pw,64,2,61,3,1
23g046pw,66,1,61,3,1
23g046pw,63,1,61,3,1
23g046pw,77,1,61,3,1
23g046pw,62,1,61,3,1
23g046pw,63,1,61,3,1
23g046pw,69,1,61,3,1
23g046pw,65,1,61,3,1
23g046pw,74,2,61,3,1
23g046pw,73,9,61,3,1
23g046pw,60,9,61,3,1
23g046pw,54,9,61,3,1
23g046pw,68,9,61,3,1
23g046pw,77,9,61,3,1
23g046pw,77,9,61,3,1
23g046pw,67,9,61,3,1
23g046pw,68,9,61,3,1
23g046pw,73,9,61,3,1
23g046pw,61,9,61,3,1
23g046pw,46,9,61,3,1
23g046pw,62,9,61,3,1
23g046pw,80,9,61,3,1
23g046pw,69,9,61,3,1
23g046pw,64,9,61,3,1
23g046pw,78,9,61,3,1
23g046pw,72,9,61,3,1
23g046pw,70,9,61,3,1
23g046pw,60,9,61,3,1
23g046pw,64,9,61,3,1
23g046pw,67,9,61,3,1
23g046pw,70,9,61,3,1
23g046pw,65,9,61,3,1
23g046pw,59,9,61,3,1
23g046pw,64,9,61,3,1
23g047pw,54,1,61,3,1
23g047pw,67,1,61,3,1
23g047pw,66,2,61,3,1
23g047pw,56,1,61,3,1
23g047pw,75,2,61,3,1
23g047pw,57,2,61,3,1
23g047pw,62,2,61,3,1
23g047pw,59,2,61,3,1
23g047pw,53,1,61,3,1
23g047pw,65,1,61,3,1
23g047pw,77,2,61,3,1
23g047pw,47,2,61,3,1
23g047pw,65,2,61,3,1
23g047pw,70,2,61,3,1
23g047pw,64,1,61,3,1
23g047pw,69,2,61,3,1
23g047pw,73,1,61,3,1
23g047pw,62,1,61,3,1
23g047pw,66,1,61,3,1
23g047pw,59,1,61,3,1
23g047pw,67,1,61,3,1
23g047pw,70,2,61,3,1
23g047pw,62,1,61,3,1
23g047pw,70,1,61,3,1
23g047pw,70,1,61,3,1
23g047pw,72,9,61,3,1
23g047pw,74,9,61,3,1
23g047pw,66,9,61,3,1
23g047pw,69,9,61,3,1
23g047pw,68,9,61,3,1
23g047pw,58,9,61,3,1
23g047pw,71,9,61,3,1
23g047pw,74,9,61,3,1
23g047pw,75,9,61,3,1
23g047pw,72,9,61,3,1
23g047pw,64,9,61,3,1
23g047pw,61,9,61,3,1
23g047pw,62,9,61,3,1
23g047pw,74,9,61,3,1
23g047pw,62,9,61,3,1
23g047pw,70,9,61,3,1
23g047pw,75,9,61,3,1
23g047pw,66,9,61,3,1
23g047pw,62,9,61,3,1
23g047pw,63,9,61,3,1
23g047pw,71,9,61,3,1
23g047pw,62,9,61,3,1
23g047pw,76,9,61,3,1
23g047pw,64,9,61,3,1
23g047pw,58,9,61,3,1
23g048pw,67,1,61,3,1
23g048pw,59,1,61,3,1
23g048pw,80,2,61,3,1
23g048pw,64,1,61,3,1
23g048pw,66,1,61,3,1
23g048pw,66,2,61,3,1
23g048pw,74,2,61,3,1
23g048pw,72,1,61,3,1
23g048pw,67,1,61,3,1
23g048pw,72,2,61,3,1
23g048pw,74,2,61,3,1
23g048pw,54,2,61,3,1
23g048pw,53,1,61,3,1
23g048pw,64,1,61,3,1
23g048pw,68,1,61,3,1
23g048pw,64,1,61,3,1
23g048pw,53,1,61,3,1
23g048pw,84,2,61,3,1
23g048pw,79,1,61,3,1
23g048pw,66,2,61,3,1
23g048pw,44,2,61,3,1
23g048pw,69,2,61,3,1
23g048pw,60,2,61,3,1
23g048pw,67,1,61,3,1
23g048pw,75,2,61,3,1
23g048pw,72,9,61,3,1
23g048pw,85,9,61,3,1
23g048pw,78,9,61,3,1
23g048pw,60,9,61,3,1
23g048pw,65,9,61,3,1
23g048pw,88,9,61,3,1
23g048pw,67,9,61,3,1
23g048pw,58,9,61,3,1
23g048pw,63,9,61,3,1
23g048pw,69,9,61,3,1
23g048pw,52,9,61,3,1
23g048pw,48,9,61,3,1
23g048pw,53,9,61,3,1
23g048pw,64,9,61,3,1
23g048pw,64,9,61,3,1
23g048pw,64,9,61,3,1
23g048pw,68,9,61,3,1
23g048pw,62,9,61,3,1
23g048pw,69,9,61,3,1
23g048pw,68,9,61,3,1
23g048pw,67,9,61,3,1
23g048pw,64,9,61,3,1
23g048pw,64,9,61,3,1
23g048pw,66,9,61,3,1
23g048pw,89,9,61,3,1
23g049pw,76,2,61,3,1
23g049pw,76,2,61,3,1
23g049pw,66,1,61,3,1
23g049pw,66,1,61,3,1
23g049pw,68,1,61,3,1
23g049pw,71,1,61,3,1
23g049pw,67,1,61,3,1
23g049pw,77,2,61,3,1
23g049pw,70,2,61,3,1
23g049pw,87,2,61,3,1
23g049pw,67,2,61,3,1
23g049pw,80,2,61,3,1
23g049pw,64,1,61,3,1
23g049pw,70,1,61,3,1
23g049pw,68,1,61,3,1
23g049pw,79,2,61,3,1
23g049pw,71,1,61,3,1
23g049pw,71,2,61,3,1
23g049pw,71,2,61,3,1
23g049pw,70,1,61,3,1
23g049pw,66,2,61,3,1
23g049pw,77,2,61,3,1
23g049pw,67,2,61,3,1
23g049pw,67,1,61,3,1
23g049pw,66,2,61,3,1
23g049pw,66,9,61,3,1
23g049pw,76,9,61,3,1
23g049pw,77,9,61,3,1
23g049pw,64,9,61,3,1
23g049pw,63,9,61,3,1
23g049pw,63,9,61,3,1
23g049pw,71,9,61,3,1
23g049pw,63,9,61,3,1
23g049pw,72,9,61,3,1
23g049pw,79,9,61,3,1
23g049pw,70,9,61,3,1
23g049pw,77,9,61,3,1
23g049pw,54,9,61,3,1
23g049pw,61,9,61,3,1
23g049pw,80,9,61,3,1
23g049pw,70,9,61,3,1
23g049pw,84,9,61,3,1
23g049pw,56,9,61,3,1
23g049pw,65,9,61,3,1
23g049pw,64,9,61,3,1
23g049pw,64,9,61,3,1
23g049pw,56,9,61,3,1
23g049pw,68,9,61,3,1
23g049pw,73,9,61,3,1
23g049pw,67,9,61,3,1
23g050pw,64,1,61,3,1
23g050pw,75,2,61,3,1
23g050pw,88,2,61,3,1
23g050pw,69,2,61,3,1
23g050pw,79,2,61,3,1
23g050pw,60,1,61,3,1
23g050pw,72,2,61,3,1
23g050pw,94,2,61,3,1
23g050pw,68,2,61,3,1
23g050pw,68,1,61,3,1
23g050pw,74,2,61,3,1
23g050pw,85,2,61,3,1
23g050pw,71,1,61,3,1
23g050pw,73,2,61,3,1
23g050pw,74,1,61,3,1
23g050pw,69,1,61,3,1
23g050pw,67,1,61,3,1
23g050pw,70,1,61,3,1
23g050pw,81,2,61,3,1
23g050pw,77,1,61,3,1
23g050pw,68,2,61,3,1
23g050pw,69,1,61,3,1
23g050pw,67,1,61,3,1
23g050pw,68,1,61,3,1
23g050pw,70,1,61,3,1
23g050pw,81,9,61,3,1
23g050pw,76,9,61,3,1
23g050pw,63,9,61,3,1
23g050pw,68,9,61,3,1
23g050pw,76,9,61,3,1
23g050pw,63,9,61,3,1
23g050pw,78,9,61,3,1
23g050pw,78,9,61,3,1
23g050pw,61,9,61,3,1
23g050pw,77,9,61,3,1
23g050pw,81,9,61,3,1
23g050pw,67,9,61,3,1
23g050pw,72,9,61,3,1
23g050pw,69,9,61,3,1
23g050pw,73,9,61,3,1
23g050pw,82,9,61,3,1
23g050pw,77,9,61,3,1
23g050pw,66,9,61,3,1
23g050pw,76,9,61,3,1
23g050pw,74,9,61,3,1
23g050pw,49,9,61,3,1
23g050pw,60,9,61,3,1
23g050pw,66,9,61,3,1
23g050pw,67,9,61,3,1
23g050pw,73,9,61,3,1
23g051pw,57,1,61,3,1
23g051pw,59,1,61,3,1
23g051pw,60,2,61,3,1
23g051pw,72,1,61,3,1
23g051pw,70,1,61,3,1
23g051pw,68,2,61,3,1
23g051pw,70,2,61,3,1
23g051pw,80,2,61,3,1
23g051pw,64,2,61,3,1
23g051pw,87,2,61,3,1
23g051pw,66,2,61,3,1
23g051pw,74,1,61,3,1
23g051pw,69,1,61,3,1
23g051pw,59,2,61,3,1
23g051pw,81,2,61,3,1
23g051pw,68,1,61,3,1
23g051pw,72,2,61,3,1
23g051pw,61,2,61,3,1
23g051pw,53,2,61,3,1
23g051pw,64,1,61,3,1
23g051pw,66,1,61,3,1
23g051pw,70,2,61,3,1
23g051pw,70,2,61,3,1
23g051pw,66,2,61,3,1
23g051pw,68,2,61,3,1
23g051pw,74,2,61,3,1
23g051pw,79,2,61,3,1
23g051pw,79,2,61,3,1
23g051pw,68,2,61,3,1
23g051pw,67,2,61,3,1
23g051pw,68,2,61,3,1
23g051pw,74,2,61,3,1
23g051pw,63,1,61,3,1
23g051pw,76,2,61,3,1
23g051pw,64,1,61,3,1
23g051pw,76,1,61,3,1
23g051pw,56,1,61,3,1
23g051pw,72,1,61,3,1
23g051pw,72,1,61,3,1
23g051pw,64,1,61,3,1
23g051pw,76,1,61,3,1
23g051pw,75,2,61,3,1
23g051pw,68,2,61,3,1
23g051pw,71,1,61,3,1
23g051pw,70,1,61,3,1
23g051pw,64,1,61,3,1
23g051pw,79,2,61,3,1
23g051pw,74,1,61,3,1
23g051pw,68,1,61,3,1
23g051pw,71,1,61,3,1
23g052pw,77,1,61,3,1
23g052pw,68,2,61,3,1
23g052pw,84,1,61,3,1
23g052pw,72,2,61,3,1
23g052pw,72,1,61,3,1
23g052pw,80,2,61,3,1
23g052pw,67,1,61,3,1
23g052pw,86,1,61,3,1
23g052pw,67,1,61,3,1
23g052pw,79,2,61,3,1
23g052pw,81,1,61,3,1
23g052pw,72,1,61,3,1
23g052pw,86,1,61,3,1
23g052pw,70,1,61,3,1
23g052pw,81,2,61,3,1
23g052pw,77,1,61,3,1
23g052pw,77,1,61,3,1
23g052pw,65,1,61,3,1
23g052pw,75,2,61,3,1
23g052pw,74,1,61,3,1
23g052pw,71,1,61,3,1
23g052pw,75,1,61,3,1
23g052pw,74,1,61,3,1
23g052pw,79,1,61,3,1
23g052pw,88,2,61,3,1
23g052pw,83,9,61,3,1
23g052pw,74,9,61,3,1
23g052pw,66,9,61,3,1
23g052pw,74,9,61,3,1
23g052pw,82,9,61,3,1
23g052pw,68,9,61,3,1
23g052pw,70,9,61,3,1
23g052pw,80,9,61,3,1
23g052pw,74,9,61,3,1
23g052pw,73,9,61,3,1
23g052pw,77,9,61,3,1
23g052pw,81,9,61,3,1
23g052pw,78,9,61,3,1
23g052pw,76,9,61,3,1
23g052pw,61,9,61,3,1
23g052pw,78,9,61,3,1
23g052pw,74,9,61,3,1
23g052pw,68,9,61,3,1
23g052pw,86,9,61,3,1
23g052pw,74,9,61,3,1
23g052pw,80,9,61,3,1
23g052pw,76,9,61,3,1
23g052pw,85,9,61,3,1
23g052pw,74,9,61,3,1
23g052pw,88,9,61,3,1
23g053pw,70,2,61,3,1
23g053pw,86,2,61,3,1
23g053pw,71,1,61,3,1
23g053pw,72,1,61,3,1
23g053pw,67,2,61,3,1
23g053pw,82,2,61,3,1
23g053pw,85,2,61,3,1
23g053pw,68,1,61,3,1
23g053pw,70,1,61,3,1
23g053pw,92,2,61,3,1
23g053pw,74,1,61,3,1
23g053pw,59,1,61,3,1
23g053pw,72,1,61,3,1
23g053pw,57,1,61,3,1
23g053pw,69,1,61,3,1
23g053pw,63,2,61,3,1
